,1,2,3,4,5,6,7,8,9,10,convexo
18993,10.0,30.0,41.0,53.0,54.0,34.0,23.0,0.0,0.0,0.0,1.0
18994,50.0,43.0,45.0,3.0,15.0,51.0,44.0,0.0,0.0,0.0,0.0
18995,3.0,50.0,51.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
18996,30.0,42.0,13.0,10.0,5.0,40.0,23.0,13.0,0.0,0.0,0.0
18997,42.0,5.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18998,31.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18999,20.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19000,1.0,34.0,34.0,-1.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0
19001,34.0,1.0,-1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19002,10.0,44.0,15.0,10.0,22.0,21.0,1.0,31.0,0.0,0.0,0.0
19003,15.0,1.0,10.0,31.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0
19004,22.0,40.0,22.0,34.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0
19005,34.0,22.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19006,24.0,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19007,24.0,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19008,53.0,-1.0,45.0,25.0,14.0,11.0,30.0,-1.0,0.0,0.0,0.0
19009,53.0,45.0,25.0,14.0,-1.0,30.0,0.0,0.0,0.0,0.0,1.0
19010,52.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19011,12.0,52.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19012,2.0,53.0,-1.0,51.0,41.0,30.0,12.0,14.0,2.0,0.0,0.0
19013,2.0,-1.0,30.0,51.0,53.0,14.0,0.0,0.0,0.0,0.0,1.0
19014,20.0,3.0,15.0,30.0,50.0,1.0,24.0,24.0,11.0,0.0,0.0
19015,15.0,3.0,1.0,20.0,50.0,24.0,0.0,0.0,0.0,0.0,1.0
19016,34.0,33.0,2.0,42.0,51.0,11.0,12.0,5.0,54.0,0.0,0.0
19017,5.0,2.0,11.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
19018,25.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19019,4.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19020,55.0,13.0,40.0,1.0,43.0,3.0,24.0,0.0,0.0,0.0,0.0
19021,1.0,40.0,55.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
19022,35.0,41.0,52.0,30.0,55.0,25.0,33.0,52.0,5.0,12.0,0.0
19023,30.0,52.0,55.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
19024,45.0,25.0,30.0,43.0,11.0,44.0,41.0,50.0,0.0,0.0,0.0
19025,50.0,45.0,25.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
19026,31.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19027,-1.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19028,34.0,45.0,45.0,3.0,12.0,1.0,5.0,11.0,24.0,40.0,0.0
19029,40.0,45.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19030,4.0,40.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19031,4.0,2.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19032,45.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19033,13.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19034,1.0,54.0,3.0,43.0,34.0,31.0,45.0,14.0,0.0,0.0,0.0
19035,54.0,45.0,14.0,3.0,1.0,31.0,0.0,0.0,0.0,0.0,1.0
19036,53.0,24.0,34.0,23.0,51.0,24.0,11.0,4.0,43.0,55.0,0.0
19037,4.0,11.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19038,42.0,23.0,24.0,43.0,-1.0,25.0,15.0,32.0,0.0,0.0,0.0
19039,-1.0,42.0,43.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0
19040,30.0,51.0,11.0,44.0,51.0,-1.0,25.0,42.0,0.0,0.0,0.0
19041,25.0,-1.0,30.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0
19042,5.0,-1.0,55.0,33.0,31.0,32.0,5.0,33.0,0.0,0.0,0.0
19043,55.0,5.0,-1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19044,1.0,52.0,11.0,15.0,30.0,40.0,53.0,0.0,0.0,0.0,0.0
19045,15.0,1.0,30.0,40.0,52.0,53.0,0.0,0.0,0.0,0.0,1.0
19046,12.0,55.0,15.0,41.0,4.0,53.0,0.0,0.0,0.0,0.0,1.0
19047,4.0,12.0,41.0,53.0,55.0,15.0,0.0,0.0,0.0,0.0,1.0
19048,13.0,52.0,13.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
19049,13.0,32.0,52.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19050,32.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19051,2.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19052,13.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19054,22.0,53.0,21.0,22.0,21.0,20.0,3.0,5.0,10.0,3.0,0.0
19055,20.0,53.0,5.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
19056,22.0,42.0,12.0,51.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0
19057,53.0,12.0,40.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19058,34.0,45.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19059,45.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19060,33.0,13.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19061,33.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19062,4.0,12.0,30.0,53.0,22.0,1.0,44.0,0.0,0.0,0.0,0.0
19063,30.0,53.0,44.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19064,1.0,1.0,10.0,2.0,14.0,30.0,31.0,21.0,3.0,52.0,0.0
19065,52.0,14.0,3.0,1.0,10.0,30.0,0.0,0.0,0.0,0.0,1.0
19066,31.0,21.0,20.0,43.0,1.0,55.0,12.0,35.0,51.0,0.0,0.0
19067,1.0,20.0,51.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
19068,4.0,12.0,32.0,44.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
19069,44.0,4.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19070,15.0,53.0,41.0,10.0,50.0,32.0,0.0,0.0,0.0,0.0,0.0
19071,53.0,15.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19072,34.0,23.0,4.0,32.0,2.0,30.0,22.0,0.0,0.0,0.0,0.0
19073,34.0,4.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19074,33.0,34.0,23.0,53.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0
19075,23.0,51.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19076,22.0,11.0,40.0,50.0,22.0,11.0,10.0,45.0,15.0,0.0,0.0
19077,50.0,45.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19078,1.0,20.0,54.0,21.0,4.0,24.0,14.0,4.0,0.0,0.0,0.0
19079,1.0,20.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19080,40.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19081,55.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19082,33.0,41.0,22.0,52.0,-1.0,33.0,0.0,0.0,0.0,0.0,0.0
19083,33.0,-1.0,41.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19084,-1.0,43.0,43.0,5.0,2.0,14.0,10.0,42.0,0.0,0.0,0.0
19085,5.0,-1.0,10.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0
19086,54.0,12.0,50.0,44.0,50.0,15.0,23.0,22.0,0.0,0.0,0.0
19087,12.0,50.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19088,40.0,35.0,50.0,50.0,12.0,34.0,55.0,14.0,0.0,0.0,0.0
19089,50.0,55.0,35.0,14.0,12.0,40.0,0.0,0.0,0.0,0.0,1.0
19090,51.0,-1.0,54.0,21.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0
19091,-1.0,51.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19092,11.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19093,30.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19094,15.0,1.0,53.0,24.0,5.0,34.0,33.0,33.0,31.0,10.0,0.0
19095,53.0,15.0,5.0,1.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0
19096,44.0,4.0,11.0,12.0,14.0,44.0,20.0,0.0,0.0,0.0,0.0
19097,44.0,4.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19098,12.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19099,12.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19100,4.0,55.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19101,55.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19102,25.0,52.0,-1.0,40.0,54.0,42.0,34.0,10.0,35.0,0.0,0.0
19103,25.0,-1.0,40.0,52.0,54.0,35.0,0.0,0.0,0.0,0.0,1.0
19104,-1.0,2.0,20.0,51.0,4.0,5.0,53.0,43.0,0.0,0.0,0.0
19105,5.0,-1.0,20.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
19106,30.0,45.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19107,45.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19108,30.0,4.0,11.0,52.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0
19109,52.0,4.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19110,14.0,14.0,22.0,52.0,23.0,22.0,14.0,32.0,40.0,0.0,0.0
19111,52.0,14.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19112,40.0,35.0,24.0,41.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0
19113,35.0,14.0,22.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0
19114,45.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19115,20.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19116,22.0,30.0,52.0,13.0,23.0,33.0,14.0,0.0,0.0,0.0,0.0
19117,13.0,30.0,52.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19118,21.0,34.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19119,21.0,51.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19120,40.0,50.0,30.0,33.0,23.0,31.0,35.0,5.0,32.0,13.0,0.0
19121,35.0,5.0,13.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0
19122,-1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19123,14.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19124,35.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19126,11.0,11.0,4.0,51.0,15.0,50.0,-1.0,54.0,0.0,0.0,0.0
19127,15.0,4.0,-1.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0
19128,5.0,44.0,-1.0,32.0,54.0,5.0,10.0,20.0,0.0,0.0,0.0
19129,54.0,5.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19130,33.0,24.0,31.0,10.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0
19131,42.0,35.0,24.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0
19132,42.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19134,2.0,34.0,52.0,54.0,52.0,3.0,34.0,0.0,0.0,0.0,0.0
19135,2.0,52.0,54.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
19136,5.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19137,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19138,10.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19139,24.0,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19140,14.0,45.0,25.0,54.0,44.0,24.0,1.0,52.0,35.0,0.0,0.0
19141,54.0,45.0,25.0,14.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0
19142,15.0,5.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19143,5.0,20.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19144,-1.0,40.0,21.0,21.0,41.0,44.0,15.0,0.0,0.0,0.0,0.0
19145,-1.0,40.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19146,25.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19148,3.0,3.0,3.0,32.0,23.0,55.0,-1.0,1.0,52.0,0.0,0.0
19149,55.0,3.0,-1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19150,2.0,45.0,41.0,14.0,53.0,5.0,14.0,0.0,0.0,0.0,0.0
19151,53.0,45.0,5.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0
19152,14.0,-1.0,45.0,13.0,40.0,51.0,0.0,0.0,0.0,0.0,0.0
19153,51.0,45.0,14.0,-1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0
19154,11.0,25.0,14.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
19155,30.0,25.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19156,25.0,43.0,42.0,-1.0,24.0,52.0,15.0,42.0,31.0,31.0,0.0
19157,52.0,25.0,15.0,-1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0
19158,44.0,12.0,14.0,45.0,44.0,33.0,51.0,0.0,0.0,0.0,0.0
19159,12.0,51.0,45.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19160,54.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19161,54.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19162,31.0,20.0,41.0,2.0,1.0,1.0,45.0,32.0,52.0,0.0,0.0
19163,45.0,2.0,1.0,20.0,41.0,52.0,0.0,0.0,0.0,0.0,1.0
19164,13.0,44.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19165,44.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19166,20.0,3.0,31.0,-1.0,4.0,2.0,51.0,0.0,0.0,0.0,0.0
19167,20.0,51.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19168,4.0,43.0,30.0,4.0,11.0,21.0,13.0,5.0,44.0,15.0,0.0
19169,30.0,43.0,44.0,15.0,5.0,4.0,11.0,0.0,0.0,0.0,1.0
19170,15.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19171,3.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19172,25.0,41.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19173,41.0,25.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19174,23.0,51.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19175,4.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19176,20.0,3.0,22.0,45.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0
19177,3.0,20.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19178,-1.0,45.0,52.0,53.0,40.0,3.0,0.0,0.0,0.0,0.0,1.0
19179,3.0,-1.0,40.0,52.0,53.0,45.0,0.0,0.0,0.0,0.0,1.0
19180,4.0,25.0,25.0,13.0,24.0,12.0,10.0,0.0,0.0,0.0,0.0
19181,25.0,4.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19182,4.0,13.0,23.0,51.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
19183,35.0,4.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19184,4.0,25.0,54.0,32.0,53.0,53.0,2.0,33.0,14.0,0.0,0.0
19185,4.0,2.0,32.0,53.0,54.0,25.0,0.0,0.0,0.0,0.0,1.0
19186,31.0,20.0,50.0,52.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0
19187,20.0,50.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19188,14.0,51.0,33.0,52.0,34.0,33.0,51.0,2.0,23.0,0.0,0.0
19189,2.0,51.0,52.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
19190,52.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19191,22.0,52.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19192,4.0,23.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19193,54.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19194,35.0,25.0,24.0,32.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0
19195,35.0,25.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19196,53.0,33.0,31.0,44.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0
19197,13.0,31.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19198,11.0,5.0,10.0,31.0,31.0,14.0,-1.0,13.0,53.0,42.0,0.0
19199,53.0,5.0,-1.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0
19200,1.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19201,33.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19202,34.0,35.0,55.0,41.0,35.0,14.0,35.0,14.0,0.0,0.0,0.0
19203,14.0,41.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19204,23.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19205,23.0,53.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19206,4.0,25.0,5.0,2.0,44.0,-1.0,14.0,54.0,23.0,0.0,0.0
19207,-1.0,54.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19208,-1.0,23.0,-1.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
19209,-1.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19210,51.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19212,5.0,33.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19213,45.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19214,35.0,22.0,53.0,24.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0
19215,53.0,35.0,24.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0
19216,24.0,35.0,10.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0
19217,45.0,35.0,24.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
19218,31.0,31.0,2.0,20.0,14.0,22.0,33.0,32.0,11.0,0.0,0.0
19219,14.0,2.0,20.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0
19220,42.0,32.0,53.0,30.0,42.0,10.0,41.0,35.0,-1.0,53.0,0.0
19221,35.0,-1.0,30.0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0
19222,22.0,15.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19223,40.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19224,4.0,-1.0,3.0,23.0,20.0,-1.0,54.0,22.0,0.0,0.0,0.0
19225,54.0,4.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19226,-1.0,12.0,41.0,14.0,24.0,22.0,42.0,0.0,0.0,0.0,0.0
19227,-1.0,41.0,42.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
19228,22.0,52.0,50.0,13.0,2.0,44.0,42.0,40.0,20.0,0.0,0.0
19229,50.0,52.0,44.0,13.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0
19230,11.0,10.0,45.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
19231,45.0,13.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19232,54.0,21.0,52.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0
19233,54.0,45.0,22.0,21.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0
19234,31.0,4.0,15.0,14.0,14.0,11.0,13.0,34.0,30.0,0.0,0.0
19235,15.0,4.0,11.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0
19236,45.0,51.0,30.0,43.0,14.0,-1.0,23.0,12.0,53.0,31.0,0.0
19237,14.0,-1.0,30.0,51.0,53.0,45.0,0.0,0.0,0.0,0.0,1.0
19238,40.0,53.0,40.0,33.0,43.0,41.0,0.0,0.0,0.0,0.0,0.0
19239,53.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19240,20.0,5.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19241,52.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19242,2.0,11.0,2.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
19243,2.0,11.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19244,15.0,21.0,30.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
19245,51.0,15.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19246,5.0,30.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19247,5.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19248,14.0,5.0,55.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
19249,55.0,5.0,14.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19250,41.0,24.0,22.0,-1.0,52.0,12.0,50.0,0.0,0.0,0.0,0.0
19251,24.0,-1.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19252,13.0,31.0,1.0,44.0,51.0,15.0,12.0,24.0,0.0,0.0,0.0
19253,1.0,51.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19254,51.0,42.0,42.0,24.0,23.0,10.0,12.0,0.0,0.0,0.0,0.0
19255,10.0,51.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19256,31.0,25.0,33.0,11.0,40.0,31.0,25.0,0.0,0.0,0.0,0.0
19257,11.0,40.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19258,30.0,50.0,53.0,40.0,2.0,51.0,31.0,0.0,0.0,0.0,0.0
19259,53.0,2.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19260,50.0,3.0,31.0,32.0,23.0,21.0,25.0,12.0,-1.0,0.0,0.0
19261,25.0,3.0,-1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19262,50.0,4.0,23.0,11.0,3.0,5.0,43.0,43.0,25.0,23.0,0.0
19263,11.0,50.0,43.0,25.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0
19264,20.0,23.0,34.0,41.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
19265,20.0,41.0,45.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19266,45.0,33.0,40.0,15.0,3.0,40.0,10.0,15.0,1.0,15.0,0.0
19267,40.0,45.0,15.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
19268,3.0,35.0,1.0,12.0,15.0,34.0,20.0,22.0,51.0,0.0,0.0
19269,51.0,35.0,15.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0
19270,55.0,35.0,33.0,12.0,21.0,53.0,0.0,0.0,0.0,0.0,0.0
19271,12.0,21.0,53.0,55.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
19272,1.0,24.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19273,24.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19274,4.0,22.0,41.0,40.0,10.0,1.0,55.0,52.0,0.0,0.0,0.0
19275,55.0,4.0,1.0,10.0,40.0,52.0,0.0,0.0,0.0,0.0,1.0
19276,-1.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19277,-1.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19278,44.0,5.0,2.0,42.0,54.0,23.0,20.0,30.0,44.0,0.0,0.0
19279,54.0,5.0,2.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
19280,44.0,21.0,2.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0
19281,2.0,21.0,32.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
19282,44.0,15.0,35.0,25.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0
19283,15.0,23.0,44.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19284,33.0,23.0,35.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
19285,13.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19286,31.0,13.0,5.0,21.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0
19287,43.0,5.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
